year	pid	org_n	ims_org_id
2011	101880942	1	INS00500678
2011	101886365	1	INS00000680
2011	101897117	2	INS00001119
2011	101897117	2	INS00001600
2011	101902914	1	INS00006909
2011	101917130	1	INS00607446
2011	101920654	2	INS00011171
2011	101920654	2	INS00464448
2011	101927619	2	INS00002415
2011	101927619	2	INS00367435
2011	101931809	6	INS00002404
2011	101931809	6	INS00002412
2011	101931809	6	INS00002460
2011	101931809	6	INS00108677
2011	101931809	6	INS00114805
2011	101931809	6	INS00116450
2011	101931818	4	INS00006086
2011	101931818	4	INS00104917
2011	101931818	4	INS00104920
2011	101931818	4	INS00500678
2011	101934453	1	INS00402623
2011	101938013	2	INS00005134
2011	101938013	2	INS00138985
2011	101974430	1	INS00006341
2011	101974637	1	INS00005628
2011	101975240	4	INS00005062
2011	101975240	4	INS00074018
2011	101975240	4	INS00103662
2011	101975240	4	INS00111348
2011	101981328	1	INS00001600
2011	101984660	1	INS00604884
2011	101985621	4	INS00002443
2011	101985621	4	INS00006576
2011	101985621	4	INS00119242
2011	101985621	4	INS00409132
2011	102001583	2	INS00002388
2011	102001583	2	INS00006909
2011	102002590	4	INS00001184
2011	102002590	4	INS00011167
2011	102002590	4	INS00011171
2011	102002590	4	INS00464448
2011	102004413	1	INS00006909
2011	102004496	1	INS00011123
2011	102019757	1	INS00276901
2011	102023366	1	INS00506288
2011	102025914	1	INS00123486
2011	102025997	1	INS00074018
2011	102030048	1	INS00119242
2011	102042488	1	INS00011152
2011	102047081	1	INS00119242
2011	102048169	1	INS00606001
2011	102048973	1	INS00006568
2011	102063620	3	INS00002433
2011	102063620	3	INS00114091
2011	102063620	3	INS00520539
2011	102068134	1	INS00001600
2011	102072576	1	INS00119242
2011	102075308	1	INS00006197
2011	102076806	1	INS00002385
2011	102079497	2	INS00002457
2011	102079497	2	INS00366667
2011	102079568	2	INS00006909
2011	102079568	2	INS00011166
2011	102079577	3	INS00002439
2011	102079577	3	INS00002486
2011	102079577	3	INS00108668
2011	102096970	1	INS00006568
2011	102100269	1	INS00119242
2011	102110158	1	INS00613307
2011	102112330	3	INS00005625
2011	102112330	3	INS00409656
2011	102112330	3	INS00593893
2011	102116026	4	INS00006568
2011	102116026	4	INS00006569
2011	102116026	4	INS00006571
2011	102116026	4	INS00110415
2011	102118110	2	INS00001115
2011	102118110	2	INS00640681
2011	102124547	1	INS00119242
2011	102124841	3	INS00005063
2011	102124841	3	INS00005066
2011	102124841	3	INS00006909
2011	102125633	1	INS00006423
2011	102125740	2	INS00006086
2011	102125740	2	INS00041565
2011	102134928	4	INS00006575
2011	102134928	4	INS00119242
2011	102134928	4	INS00365886
2011	102134928	4	INS00584520
2011	102144209	1	INS00633319
2011	102146802	1	INS00000931
2011	102147167	6	INS00006400
2011	102147167	6	INS00049629
2011	102147167	6	INS00409132
2011	102147167	6	INS00536368
2011	102147167	6	INS00593794
2011	102147167	6	INS00638371
2011	102148360	2	INS00041038
2011	102148360	2	INS00119242
2011	102150180	1	INS00119242
2011	102153629	2	INS00005063
2011	102153629	2	INS00005066
2011	102154582	1	INS00000610
2011	102164936	4	INS00005625
2011	102164936	4	INS00409656
2011	102164936	4	INS00494075
2011	102164936	4	INS00593893
2011	102167141	4	INS00006218
2011	102167141	4	INS00006749
2011	102167141	4	INS00010210
2011	102167141	4	INS00074117
2011	102167268	1	INS00002367
2011	102171485	1	INS00006825
2011	102174173	1	INS00114380
2011	102174727	1	INS00119242
2011	102175985	1	INS00119242
2011	102176015	1	INS00539755
2011	102176516	2	INS00002415
2011	102176516	2	INS00367435
2011	102177531	1	INS00006909
2011	102178379	1	INS00632949
2011	102178790	3	INS00005062
2011	102178790	3	INS00074117
2011	102178790	3	INS00111348
2011	102179124	2	INS00004977
2011	102179124	2	INS00119242
2011	102180223	4	INS00002180
2011	102180223	4	INS00110396
2011	102180223	4	INS00367291
2011	102180223	4	INS00405022
2011	102185570	2	INS00005062
2011	102185570	2	INS00111348
2011	102188375	2	INS00001111
2011	102188375	2	INS00492063
2011	102191272	2	INS00006602
2011	102191272	2	INS00456048
2011	102192921	5	INS00006568
2011	102192921	5	INS00006569
2011	102192921	5	INS00006571
2011	102192921	5	INS00022894
2011	102192921	5	INS00112797
2011	102195253	3	INS00005071
2011	102195253	3	INS00010210
2011	102195253	3	INS00498199
2011	102195638	2	INS00005062
2011	102195638	2	INS00111348
2011	102196760	1	INS00530738
2011	102197285	2	INS00005062
2011	102197285	2	INS00111348
2011	102197516	2	INS00006568
2011	102197516	2	INS00114380
2011	102199190	2	INS00002371
2011	102199190	2	INS00050301
2011	102202714	3	INS00005063
2011	102202714	3	INS00005066
2011	102202714	3	INS00006568
2011	102208244	1	INS00001600
2011	102209377	2	INS00001105
2011	102209377	2	INS00061823
2011	102211885	2	INS00045957
2011	102211885	2	INS00124796
2011	102215893	3	INS00005062
2011	102215893	3	INS00074018
2011	102215893	3	INS00111348
2011	102218877	3	INS00001264
2011	102218877	3	INS00107301
2011	102218877	3	INS00110664
2011	102221012	1	INS00005068
2011	102222065	1	INS00106184
2011	102224462	2	INS00005062
2011	102224462	2	INS00111348
2011	102226609	1	INS00119242
2011	102232740	3	INS00005624
2011	102232740	3	INS00456711
2011	102232740	3	INS00494075
2011	102238501	1	INS00003438
2011	102243252	1	INS00002430
2011	102243575	1	INS00006909
2011	102243619	1	INS00276874
2011	102254630	1	INS00005866
2011	102257801	1	INS00494075
2011	102264127	1	INS00011171
2011	102270115	1	INS00173177
2011	102271177	4	INS00002416
2011	102271177	4	INS00002452
2011	102271177	4	INS00005984
2011	102271177	4	INS00110575
2011	102272325	2	INS00005624
2011	102272325	2	INS00494075
2011	102273743	1	INS00458243
2011	102276852	2	INS00006211
2011	102276852	2	INS00006213
2011	102280514	2	INS00011171
2011	102280514	2	INS00464448
2011	102291222	3	INS00006400
2011	102291222	3	INS00544733
2011	102291222	3	INS00604884
2011	102294510	1	INS00485881
2011	102294986	2	INS00001136
2011	102294986	2	INS00001600
2011	102297610	1	INS00119242
2011	102299060	1	INS00119242
2011	102300626	1	INS00619137
2011	102304429	1	INS00119086
2011	102306835	2	INS00119242
2011	102306835	2	INS00575957
2011	102310195	2	INS00002402
2011	102310195	2	INS00452025
2011	102317777	2	INS00601860
2011	102317777	2	INS00601862
2011	102318460	3	INS00457997
2011	102318460	3	INS00457998
2011	102318460	3	INS00601862
2011	102319600	1	INS00001600
2011	102322561	1	INS00494075
2011	102322650	2	INS00006581
2011	102322650	2	INS00103553
2011	102322768	1	INS00006825
2011	102323504	3	INS00005624
2011	102323504	3	INS00006251
2011	102323504	3	INS00494075
2011	102323999	3	INS00408919
2011	102323999	3	INS00572104
2011	102323999	3	INS00572107
2011	102324299	2	INS00119135
2011	102324299	2	INS00269255
2011	102324440	2	INS00005624
2011	102324440	2	INS00494075
2011	102325895	1	INS00633447
2011	102327030	2	INS00005134
2011	102327030	2	INS00275995
2011	102327343	4	INS00000757
2011	102327343	4	INS00005137
2011	102327343	4	INS00106313
2011	102327343	4	INS00485881
2011	102328037	1	INS00001600
2011	102330680	1	INS00006423
2011	102330859	4	INS00000611
2011	102330859	4	INS00011171
2011	102330859	4	INS00464448
2011	102330859	4	INS00545089
2011	102331177	1	INS00114380
2011	102331570	4	INS00000760
2011	102331570	4	INS00000761
2011	102331570	4	INS00002103
2011	102331570	4	INS00566663
2011	102332639	2	INS00006746
2011	102332639	2	INS00458208
2011	102332826	1	INS00001600
2011	102333091	2	INS00011171
2011	102333091	2	INS00464448
2011	102334651	1	INS00604884
2011	102337798	2	INS00002415
2011	102337798	2	INS00367435
2011	102337911	2	INS00002402
2011	102337911	2	INS00452025
2011	102338848	2	INS00006825
2011	102338848	2	INS00512163
2011	102339522	2	INS00006744
2011	102339522	2	INS00106184
2011	102341398	2	INS00006825
2011	102341398	2	INS00165852
2011	102341950	2	INS00005624
2011	102341950	2	INS00494075
2011	102366252	2	INS00002382
2011	102366252	2	INS00454516
2011	102367124	1	INS00119242
2011	102367661	1	INS00006197
2011	102369530	1	INS00002386
2011	102370291	1	INS00001693
2011	102377120	1	INS00011171
2011	102377327	3	INS00006604
2011	102377327	3	INS00121484
2011	102377327	3	INS00569569
2011	102383736	1	INS00005155
2011	102384608	1	INS00006568
2011	102386747	1	INS00114380
2011	102389195	1	INS00001600
2011	102398176	1	INS00005136
2011	102398917	1	INS00005136
2011	102401360	1	INS00006825
2011	102402072	3	INS00005062
2011	102402072	3	INS00074117
2011	102402072	3	INS00111348
2011	102407542	1	INS00119242
2011	102413503	1	INS00114380
2011	102417960	5	INS00001599
2011	102417960	5	INS00001600
2011	102417960	5	INS00001601
2011	102417960	5	INS00001602
2011	102417960	5	INS00073420
2011	102421864	1	INS00114380
2011	102428248	1	INS00001600
2011	102430184	2	INS00005624
2011	102430184	2	INS00494075
2011	102431136	2	INS00005062
2011	102431136	2	INS00111348
2011	102433337	2	INS00002378
2011	102433337	2	INS00089839
2011	102436446	1	INS00006213
2011	102439232	1	INS00007392
2011	102444161	2	INS00005062
2011	102444161	2	INS00111348
2011	102444798	2	INS00000519
2011	102444798	2	INS00105327
2011	102447261	2	INS00005953
2011	102447261	2	INS00539755
2011	102456636	1	INS00119242
2011	102457221	2	INS00005062
2011	102457221	2	INS00111348
2011	102457268	2	INS00005624
2011	102457268	2	INS00494075
2011	102457277	1	INS00627014
2011	102458004	2	INS00119242
2011	102458004	2	INS00409132
2011	102462052	4	INS00398270
2011	102462052	4	INS00457999
2011	102462052	4	INS00458007
2011	102462052	4	INS00601862
2011	102462384	1	INS00011183
2011	102463200	2	INS00002390
2011	102463200	2	INS00119242
2011	102470260	2	INS00006251
2011	102470260	2	INS00114380
2011	102470896	2	INS00005624
2011	102470896	2	INS00494075
2011	102473280	2	INS00002402
2011	102473280	2	INS00452025
2011	102473842	1	INS00004379
2011	102481503	2	INS00001770
2011	102481503	2	INS00478209
2011	102481728	5	INS00005134
2011	102481728	5	INS00005624
2011	102481728	5	INS00059010
2011	102481728	5	INS00059498
2011	102481728	5	INS00494075
2011	102485389	2	INS00005624
2011	102485389	2	INS00494075
2011	102485638	1	INS00544271
2011	102486635	1	INS00003443
2011	102486930	1	INS00005065
2011	102487857	1	INS00119242
2011	102492928	3	INS00005624
2011	102492928	3	INS00494075
2011	102492928	3	INS00544271
2011	102493513	1	INS00006574
2011	102494403	3	INS00005062
2011	102494403	3	INS00103874
2011	102494403	3	INS00111348
2011	102495358	1	INS00397796
2011	102495429	2	INS00002452
2011	102495429	2	INS00110575
2011	102495714	1	INS00006849
2011	102497755	1	INS00119242
2011	102498260	1	INS00613307
2011	102499633	2	INS00002371
2011	102499633	2	INS00595342
2011	102508142	3	INS00000599
2011	102508142	3	INS00005624
2011	102508142	3	INS00494075
2011	102508821	1	INS00002440
2011	102511237	1	INS00119242
2011	102513492	2	INS00002371
2011	102513492	2	INS00595342
2011	102513868	3	INS00005364
2011	102513868	3	INS00006127
2011	102513868	3	INS00270357
2011	102518819	1	INS00367448
2011	102523757	2	INS00002109
2011	102523757	2	INS00005479
2011	102524790	2	INS00002428
2011	102524790	2	INS00261082
2011	102526392	3	INS00002578
2011	102526392	3	INS00005567
2011	102526392	3	INS00112749
2011	102526820	1	INS00612037
2011	102531893	1	INS00366175
2011	102531937	1	INS00182624
2011	102533548	1	INS00006568
2011	102533557	2	INS00005624
2011	102533557	2	INS00494075
2011	102537190	1	INS00002371
2011	102541844	1	INS00468252
2011	102546715	1	INS00002310
2011	102548550	1	INS00006568
2011	102550674	1	INS00006909
2011	102553685	1	INS00002452
2011	102558430	1	INS00006251
2011	102563055	2	INS00002416
2011	102563055	2	INS00110402
2011	102567377	1	INS00001359
2011	102567967	1	INS00006909
2011	102576394	1	INS00119242
2011	102580074	2	INS00011169
2011	102580074	2	INS00529591
2011	102581044	2	INS00005479
2011	102581044	2	INS00485881
2011	102582490	1	INS00119242
2011	102582945	1	INS00539755
2011	102585295	1	INS00119242
2011	102586953	1	INS00119242
2011	102595228	2	INS00002374
2011	102595228	2	INS00060082
2011	102595729	1	INS00005065
2011	102597643	2	INS00002584
2011	102597643	2	INS00139046
2011	102597803	1	INS00119242
2011	102599049	1	INS00119242
2011	102611161	2	INS00005624
2011	102611161	2	INS00494075
2011	102612051	1	INS00001600
2011	102614000	1	INS00001136
2011	102615429	2	INS00005607
2011	102615429	2	INS00009815
2011	102616570	2	INS00001600
2011	102616570	2	INS00488197
2011	102616687	2	INS00118960
2011	102616687	2	INS00539755
2011	102616800	5	INS00001599
2011	102616800	5	INS00001600
2011	102616800	5	INS00001601
2011	102616800	5	INS00001602
2011	102616800	5	INS00073420
2011	102617129	1	INS00005483
2011	102617227	3	INS00005134
2011	102617227	3	INS00059010
2011	102617227	3	INS00059498
2011	102619061	1	INS00543972
2011	102621640	3	INS00005123
2011	102621640	3	INS00478204
2011	102621640	3	INS00548166
2011	102622405	2	INS00002460
2011	102622405	2	INS00116450
2011	102623298	1	INS00006824
2011	102625828	1	INS00001555
2011	102631226	2	INS00005206
2011	102631226	2	INS00565103
2011	102631997	1	INS00119242
2011	102632214	1	INS00005547
2011	102632967	1	INS00009582
2011	102641821	2	INS00005624
2011	102641821	2	INS00494075
2011	102643915	2	INS00001600
2011	102643915	2	INS00003447
2011	102652665	1	INS00115555
2011	102652861	1	INS00006254
2011	102653466	2	INS00006096
2011	102653466	2	INS00478584
2011	102663678	3	INS00002457
2011	102663678	3	INS00005062
2011	102663678	3	INS00366667
2011	102665485	1	INS00006744
2011	102671034	2	INS00005228
2011	102671034	2	INS00487492
2011	102672630	2	INS00006480
2011	102672630	2	INS00006481
2011	102674519	7	INS00001187
2011	102674519	7	INS00001600
2011	102674519	7	INS00005413
2011	102674519	7	INS00005513
2011	102674519	7	INS00005514
2011	102674519	7	INS00005515
2011	102674519	7	INS00601895
2011	102676658	2	INS00005062
2011	102676658	2	INS00111348
2011	102682190	1	INS00160406
2011	102682243	1	INS00160406
